         11718795 function calls (11687309 primitive calls) in 31.249 seconds

   Ordered by: cumulative time
   List reduced from 679 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1170    0.005    0.000    0.100    0.000 result.py:262(on_success)
      540    0.053    0.000    0.098    0.000 {built-in method numpy.fromiter}
    15317    0.021    0.000    0.095    0.000 Measurer.py:217(log_event)
      540    0.017    0.000    0.095    0.000 adapters.py:109(apply_preagg)
     1350    0.004    0.000    0.094    0.000 _ops.py:981(__call__)
    48420    0.039    0.000    0.093    0.000 __init__.py:463(_unpack_structure_header)
   620800    0.092    0.000    0.092    0.000 storage.py:117(__getitem__)
     1170    0.002    0.000    0.092    0.000 _bolt.py:825(send_all)
     1170    0.006    0.000    0.088    0.000 _conf.py:326(__init__)
     1170    0.004    0.000    0.088    0.000 _bolt.py:821(_send_all)
1843/1212    0.002    0.000    0.084    0.000 _pslinux.py:1589(wrapper)
   199/17    0.003    0.000    0.084    0.005 threading.py:637(wait)
     1080    0.084    0.000    0.084    0.000 {method 'clone' of 'torch._C.TensorBase' objects}
     1080    0.025    0.000    0.083    0.000 torch_geometric.nn.conv.gcn_conv_GCNConv_propagate_8r4sot8c.py:34(collect)
     1170    0.004    0.000    0.083    0.000 _common.py:149(flush)
   199/17    0.005    0.000    0.082    0.005 threading.py:323(wait)
     1170    0.008    0.000    0.081    0.000 _bolt6.py:370(pull)
     1170    0.004    0.000    0.077    0.000 _bolt_socket.py:463(sendall)
   514159    0.075    0.000    0.075    0.000 {method 'append' of 'list' objects}
      720    0.002    0.000    0.075    0.000 __init__.py:669(update)
   207720    0.050    0.000    0.074    0.000 inspect.py:306(ismethod)
     1350    0.011    0.000    0.074    0.000 profiler.py:770(__enter__)
   163316    0.047    0.000    0.073    0.000 {built-in method builtins.getattr}
     3510    0.021    0.000    0.073    0.000 _conf.py:278(__update)
3975/3965    0.003    0.000    0.072    0.000 _common.py:681(open_binary)
     1170    0.005    0.000    0.071    0.000 _pool.py:657(acquire)
    15317    0.070    0.000    0.070    0.000 {method 'writerow' of '_csv.writer' objects}
      720    0.070    0.000    0.070    0.000 {built-in method _collections._count_elements}
     3510    0.003    0.000    0.067    0.000 _bolt.py:789(new_hydration_scope)
     1170    0.003    0.000    0.066    0.000 _bolt_socket.py:399(_wait_for_write)
      360    0.001    0.000    0.065    0.000 _compile.py:41(inner)
   113490    0.042    0.000    0.064    0.000 _conf.py:33(iter_items)


