         71916991 function calls (71843587 primitive calls) in 312.836 seconds

   Ordered by: cumulative time
   List reduced from 697 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3072    0.371    0.000    0.403    0.000 gcn_conv.py:270(message)
     4609    0.065    0.000    0.391    0.000 profiler.py:776(__exit__)
     1536    0.006    0.000    0.390    0.000 linear.py:124(forward)
     6146    0.021    0.000    0.379    0.000 _common.py:246(on_success)
       64    0.012    0.000    0.349    0.005 _pslinux.py:1523(pids)
     3073    0.013    0.000    0.341    0.000 session.py:122(_connect)
    39684    0.075    0.000    0.338    0.000 Measurer.py:217(log_event)
     3073    0.049    0.000    0.328    0.000 workspace.py:149(_connect)
     3073    0.021    0.000    0.323    0.000 driver.py:598(_read_session_config)
     4609    0.014    0.000    0.322    0.000 _ops.py:981(__call__)
     3073    0.008    0.000    0.312    0.000 _bolt6.py:590(handler)
     1536    0.005    0.000    0.308    0.000 _compile.py:41(inner)
     1536    0.013    0.000    0.300    0.000 eval_frame.py:829(_fn)
    27656    0.063    0.000    0.289    0.000 _common.py:185(__getattr__)
     3073    0.007    0.000    0.275    0.000 _bolt.py:825(send_all)
     3073    0.015    0.000    0.274    0.000 result.py:262(on_success)
     1536    0.071    0.000    0.272    0.000 optimizer.py:931(zero_grad)
     3073    0.020    0.000    0.265    0.000 result.py:239(_pull)
     3073    0.010    0.000    0.261    0.000 _bolt.py:821(_send_all)
     3073    0.010    0.000    0.248    0.000 _common.py:149(flush)
    39684    0.248    0.000    0.248    0.000 {method 'writerow' of '_csv.writer' objects}
     4609    0.034    0.000    0.246    0.000 profiler.py:770(__enter__)
     3072    0.236    0.000    0.236    0.000 {built-in method torch.cat}
     3073    0.017    0.000    0.232    0.000 _conf.py:326(__init__)
     3073    0.010    0.000    0.231    0.000 _bolt_socket.py:463(sendall)
     6144    0.231    0.000    0.231    0.000 {method 'new_zeros' of 'torch._C.TensorBase' objects}
