Event,Time,Value
batch_nbr_nodes_total,88176.109105833,373
batch_nbr_edges_total,88176.109109708,630
batch_nbr_seed_nodes,88176.109114583,30
start_batch_processing,88176.109116416,1
batch_train_loss,88176.109891791,1.779401421546936
end_batch_processing,88176.110887833,1
start_batch_fetch,88176.110894958,1
end_batch_fetch,88176.111191791,1
batch_nbr_nodes_total,88176.1111955,196
batch_nbr_edges_total,88176.11119775,340
batch_nbr_seed_nodes,88176.111201125,20
start_batch_processing,88176.111202333,1
batch_train_loss,88176.111730041,1.7782663106918335
end_batch_processing,88176.112704958,1
epoch_end,88176.112714583,1
start_validation_accuracy,88176.11271625,1
validation_accuracy,88176.118817291,0.4440000135466823
validation_loss,88176.118820916,1.7629454135894775
end_validation_accuracy,88176.118822708,1
start_saving_weights,88176.118824625,1
end_saving_weights,88176.118826416,1
epoch_start,88176.118830375,1
start_batch_fetch,88176.118864458,1
end_batch_fetch,88176.119254458,1
batch_nbr_nodes_total,88176.119265541,290
batch_nbr_edges_total,88176.119269333,469
batch_nbr_seed_nodes,88176.119273833,30
start_batch_processing,88176.119275458,1
batch_train_loss,88176.120103291,1.6679809093475342
end_batch_processing,88176.121186583,1
start_batch_fetch,88176.12118975,1
end_batch_fetch,88176.121788208,1
batch_nbr_nodes_total,88176.121793708,402
batch_nbr_edges_total,88176.121796958,615
batch_nbr_seed_nodes,88176.121801958,30
start_batch_processing,88176.1218035,1
batch_train_loss,88176.122527458,1.621029257774353
end_batch_processing,88176.12356475,1
start_batch_fetch,88176.123567333,1
end_batch_fetch,88176.12388275,1
batch_nbr_nodes_total,88176.123888375,347
batch_nbr_edges_total,88176.123891708,573
batch_nbr_seed_nodes,88176.123896833,30
start_batch_processing,88176.123898583,1
batch_train_loss,88176.124677333,1.650292992591858
end_batch_processing,88176.125869208,1
start_batch_fetch,88176.125872833,1
end_batch_fetch,88176.126275125,1
batch_nbr_nodes_total,88176.126280541,378
batch_nbr_edges_total,88176.126282916,625
batch_nbr_seed_nodes,88176.126286166,30
start_batch_processing,88176.126287375,1
batch_train_loss,88176.126927666,1.65232515335083
end_batch_processing,88176.127958375,1
start_batch_fetch,88176.127960875,1
end_batch_fetch,88176.128313458,1
batch_nbr_nodes_total,88176.128320541,195
batch_nbr_edges_total,88176.128324416,340
batch_nbr_seed_nodes,88176.128333416,20
start_batch_processing,88176.128334666,1
batch_train_loss,88176.129210208,1.6545295715332031
end_batch_processing,88176.130196333,1
epoch_end,88176.130211125,1
start_validation_accuracy,88176.130212375,1
validation_accuracy,88176.135882208,0.47600001434139055
validation_loss,88176.135885166,1.666513442993164
end_validation_accuracy,88176.13588675,1
start_saving_weights,88176.135888458,1
end_saving_weights,88176.135890041,1
epoch_start,88176.135892666,1
start_batch_fetch,88176.135916291,1
end_batch_fetch,88176.1362685,1
batch_nbr_nodes_total,88176.136278666,296
batch_nbr_edges_total,88176.136281625,469
batch_nbr_seed_nodes,88176.13628675,30
start_batch_processing,88176.136288333,1
batch_train_loss,88176.137037208,1.5311734676361084
end_batch_processing,88176.137959083,1
start_batch_fetch,88176.137961125,1
end_batch_fetch,88176.138384791,1
batch_nbr_nodes_total,88176.138389416,384
batch_nbr_edges_total,88176.138392041,607
batch_nbr_seed_nodes,88176.13839525,30
start_batch_processing,88176.138396416,1
batch_train_loss,88176.139230333,1.4645321369171143
end_batch_processing,88176.140188583,1
