         827518 function calls (805050 primitive calls) in 2.965 seconds

   Ordered by: cumulative time
   List reduced from 491 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1170    0.020    0.000    0.020    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
  461/459    0.002    0.000    0.020    0.000 _pslinux.py:1672(_parse_stat_file)
 1711/631    0.005    0.000    0.019    0.000 copy.py:61(copy)
      630    0.001    0.000    0.019    0.000 dataloader.py:722(_next_index)
     2160    0.019    0.000    0.019    0.000 {method 'add' of 'torch._C.TensorBase' objects}
     2160    0.019    0.000    0.019    0.000 {method 'new_zeros' of 'torch._C.TensorBase' objects}
     1080    0.019    0.000    0.019    0.000 {built-in method torch.arange}
     3652    0.018    0.000    0.018    0.000 {method 'writerow' of '_csv.writer' objects}
     3780    0.002    0.000    0.018    0.000 {built-in method builtins.setattr}
  934/932    0.001    0.000    0.017    0.000 _common.py:711(cat)
      720    0.009    0.000    0.017    0.000 sampler.py:326(__iter__)
       90    0.002    0.000    0.017    0.000 node_loader.py:90(__init__)
      561    0.000    0.000    0.017    0.000 __init__.py:746(cmdline)
    51/50    0.000    0.000    0.016    0.000 _pslinux.py:1827(cpu_times)
    12150    0.016    0.000    0.016    0.000 {method 'to' of 'torch._C.TensorBase' objects}
     1080    0.002    0.000    0.016    0.000 data.py:156(__contains__)
      546    0.016    0.000    0.016    0.000 {built-in method torch.tensor}
     2160    0.016    0.000    0.016    0.000 {method 'sqrt' of 'torch._C.TensorBase' objects}
      561    0.001    0.000    0.016    0.000 _pslinux.py:1748(cmdline)
      407    0.000    0.000    0.015    0.000 __init__.py:673(name)
     1350    0.015    0.000    0.015    0.000 {built-in method torch._ops.profiler.}
    10350    0.015    0.000    0.015    0.000 module.py:1927(__getattr__)
     5148    0.006    0.000    0.015    0.000 sparse.py:132(is_sparse)
1910/1884    0.014    0.000    0.015    0.000 {built-in method _io.open}
     2160    0.015    0.000    0.015    0.000 {method 'add_' of 'torch._C.TensorBase' objects}
      540    0.004    0.000    0.015    0.000 data.py:587(__copy__)
     1080    0.007    0.000    0.014    0.000 data.py:145(keys)
      540    0.014    0.000    0.014    0.000 {built-in method torch.stack}
      360    0.008    0.000    0.014    0.000 __init__.py:89(_make_grads)
     2160    0.014    0.000    0.014    0.000 {method 'lerp_' of 'torch._C.TensorBase' objects}
      180    0.001    0.000    0.014    0.000 dataloader.py:480(__iter__)
     2160    0.014    0.000    0.014    0.000 {method 'addcdiv_' of 'torch._C.TensorBase' objects}
     9450    0.005    0.000    0.014    0.000 _pytree.py:829(_get_node_type)
      180    0.001    0.000    0.013    0.000 node_loader.py:265(_get_iterator)


