         133984122 function calls (133917521 primitive calls) in 96.674 seconds

   Ordered by: cumulative time
   List reduced from 706 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1420    0.011    0.000    0.364    0.000 message_passing.py:577(aggregate)
     1420    0.013    0.000    0.358    0.000 QueryProfileAccumulator.py:135(add)
     2840    0.033    0.000    0.357    0.000 _scatter.py:14(scatter)
  1000288    0.241    0.000    0.350    0.000 inspect.py:378(isfunction)
     1420    0.008    0.000    0.350    0.000 experimental.py:114(wrapper)
  1894405    0.343    0.000    0.350    0.000 {method 'get' of 'dict' objects}
      710    0.002    0.000    0.345    0.000 Measurer.py:193(log_node_visits)
     1420    0.010    0.000    0.327    0.000 base.py:101(__call__)
     1420    0.185    0.000    0.319    0.000 loop.py:585(add_remaining_self_loops)
   992758    0.297    0.000    0.297    0.000 {built-in method __new__ of type object at 0x140e4b0}
     1420    0.004    0.000    0.296    0.000 basic.py:19(forward)
     1420    0.004    0.000    0.292    0.000 base.py:173(reduce)
     2130    0.277    0.000    0.277    0.000 {built-in method torch._C._nn.linear}
     2131    0.010    0.000    0.270    0.000 result.py:239(_pull)
     2847    0.260    0.000    0.260    0.000 {built-in method torch.tensor}
     3552    0.009    0.000    0.260    0.000 __init__.py:225(pack_struct)
  2010526    0.255    0.000    0.255    0.000 {built-in method builtins.callable}
      710    0.127    0.000    0.253    0.000 {built-in method numpy.fromiter}
   994605    0.249    0.000    0.249    0.000 __init__.py:499(read_u8)
     1420    0.013    0.000    0.234    0.000 QueryProfileAccumulator.py:44(extract_query_metrics)
     3552    0.013    0.000    0.232    0.000 __init__.py:232(_pack_struct)
  1027590    0.230    0.000    0.230    0.000 {built-in method time.monotonic}
     2131    0.014    0.000    0.229    0.000 _bolt6.py:370(pull)
     1420    0.007    0.000    0.225    0.000 linear.py:121(forward)
31240/1420    0.124    0.000    0.216    0.000 QueryProfileAccumulator.py:12(flatten_profile)
     6394    0.090    0.000    0.214    0.000 __init__.py:69(_pack)
      710    0.211    0.000    0.211    0.000 {built-in method torch.isin}
   994605    0.211    0.000    0.211    0.000 {method 'tobytes' of 'memoryview' objects}
  1000288    0.207    0.000    0.207    0.000 _common.py:190(outer)
     2840    0.206    0.000    0.206    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
  1010947    0.197    0.000    0.197    0.000 __init__.py:1790(isEnabledFor)
   994605    0.186    0.000    0.186    0.000 {method 'popleft' of 'collections.deque' objects}
   994605    0.182    0.000    0.182    0.000 __init__.py:488(reset)
  1002160    0.154    0.000    0.163    0.000 {built-in method builtins.hasattr}
     1421    0.007    0.000    0.161    0.000 driver.py:561(session)
     2131    0.027    0.000    0.157    0.000 profiler.py:776(__exit__)
     3552    0.009    0.000    0.156    0.000 _common.py:246(on_success)
      473    0.000    0.000    0.151    0.000 __init__.py:313(__init__)
      473    0.001    0.000    0.146    0.000 __init__.py:316(_init)
      473    0.001    0.000    0.139    0.000 __init__.py:363(_get_ident)
       20    0.000    0.000    0.137    0.007 __init__.py:625(is_running)


