         21230345 function calls (20919744 primitive calls) in 8.980 seconds

   Ordered by: cumulative time
   List reduced from 644 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      412    0.001    0.000    0.017    0.000 __init__.py:625(is_running)
   170304    0.017    0.000    0.017    0.000 {method 'tobytes' of 'memoryview' objects}
   170304    0.017    0.000    0.017    0.000 __init__.py:499(read_u8)
   172828    0.014    0.000    0.014    0.000 {built-in method time.monotonic}
      456    0.014    0.000    0.014    0.000 {method 'scatter_add_' of 'torch._C.TensorBase' objects}
      228    0.007    0.000    0.014    0.000 loop.py:585(add_remaining_self_loops)
   171030    0.014    0.000    0.014    0.000 _common.py:190(outer)
   172180    0.013    0.000    0.013    0.000 __init__.py:1790(isEnabledFor)
   170304    0.013    0.000    0.013    0.000 {method 'popleft' of 'collections.deque' objects}
   303652    0.013    0.000    0.013    0.000 _psosx.py:365(__init__)
   170959    0.012    0.000    0.012    0.000 {built-in method builtins.hasattr}
      114    0.000    0.000    0.012    0.000 functional.py:1057(_return_inverse)
      228    0.000    0.000    0.011    0.000 message_passing.py:269(_index_select_safe)
      228    0.011    0.000    0.011    0.000 {method 'index_select' of 'torch._C.TensorBase' objects}
      114    0.000    0.000    0.011    0.000 functional.py:786(_unique_impl)
      114    0.010    0.000    0.010    0.000 {built-in method torch._unique2}
      442    0.000    0.000    0.010    0.000 _bolt.py:802(_append)
   170304    0.010    0.000    0.010    0.000 __init__.py:488(reset)
     1152    0.009    0.000    0.009    0.000 {method 'mul_' of 'torch._C.TensorBase' objects}
      442    0.001    0.000    0.009    0.000 _common.py:144(append_message)
      412    0.009    0.000    0.009    0.000 {built-in method builtins.sorted}
      284    0.000    0.000    0.009    0.000 result.py:239(_pull)
      228    0.008    0.000    0.008    0.000 gcn_conv.py:270(message)
      158    0.001    0.000    0.008    0.000 _bolt6.py:276(run)
   124426    0.008    0.000    0.008    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
      312    0.001    0.000    0.007    0.000 profiler.py:806(__exit__)
      228    0.000    0.000    0.007    0.000 feature_store.py:73(is_fully_specified)
      284    0.001    0.000    0.007    0.000 _bolt6.py:370(pull)
        1    0.000    0.000    0.007    0.007 Training.py:167(_start_training)
      684    0.006    0.000    0.006    0.000 feature_store.py:68(is_set)
      114    0.000    0.000    0.006    0.000 loss.py:1360(forward)


