         210799006 function calls (210746201 primitive calls) in 807.299 seconds

   Ordered by: cumulative time
   List reduced from 701 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1539    0.006    0.000    0.164    0.000 _bolt_socket.py:399(_wait_for_write)
    13851    0.037    0.000    0.162    0.000 _common.py:185(__getattr__)
    23990    0.162    0.000    0.162    0.000 {method 'writerow' of '_csv.writer' objects}
     2306    0.019    0.000    0.160    0.000 profiler.py:770(__enter__)
     1539    0.004    0.000    0.158    0.000 _bolt6.py:590(handler)
     3078    0.009    0.000    0.157    0.000 _common.py:139(_wrap_message)
     3078    0.127    0.000    0.147    0.000 _common.py:115(_chunk_data)
     1539    0.141    0.000    0.141    0.000 {method 'sendall' of '_socket.socket' objects}


